"","food.web","interaction","consumer","resource","pred_mass","prey_mass"
"600",10,1,1309,666,0.023233618,0.010170915
"601",10,0,731,666,1.784674203,0.010170915
"602",26,0,731,666,1.784674203,0.010170915
"603",1,0,1314,666,0.041161401,0.010170915
"604",10,0,1314,666,0.041161401,0.010170915
"605",14,0,1316,666,0.007042223,0.010170915
"606",7,1,1317,666,0.015484376,0.010170915
"607",1,1,1317,666,0.015484376,0.010170915
"608",14,0,732,666,6.53721251,0.010170915
"609",10,1,1325,666,0.025889475,0.010170915
"610",7,0,1326,666,0.005005826,0.010170915
"611",7,0,1332,666,0.00595572,0.010170915
"612",14,0,1333,666,0.026797154,0.010170915
"613",1,0,1333,666,0.026797154,0.010170915
"614",48,0,1334,666,0.006754651,0.010170915
"615",7,0,1335,666,0.005410991,0.010170915
"616",10,0,1336,666,0.005410991,0.010170915
"617",14,0,1341,666,0.008992619,0.010170915
"618",14,0,1342,666,0.008992619,0.010170915
"619",7,0,1342,666,0.008992619,0.010170915
"620",7,1,734,666,0.467175617,0.010170915
"621",1,0,1344,666,0.014617906,0.010170915
"622",10,0,1344,666,0.014617906,0.010170915
"623",14,0,1344,666,0.014617906,0.010170915
"624",10,0,1345,666,0.014617906,0.010170915
"625",10,0,1347,666,0.007888359,0.010170915
"626",10,0,1349,666,0.01263181,0.010170915
"627",18,0,672,666,0.008339618,0.010170915
"628",26,0,672,666,0.008339618,0.010170915
"629",18,1,735,666,0.0411443,0.010170915
"630",26,1,735,666,0.0411443,0.010170915
"631",7,1,735,666,0.0411443,0.010170915
"632",48,1,1353,666,0.549987452,0.010170915
"633",26,0,1355,666,1.667807087,0.010170915
"634",14,1,1356,666,0.273140846,0.010170915
"635",18,1,1357,666,0.157031297,0.010170915
"636",10,1,1357,666,0.157031297,0.010170915
"637",26,1,1358,666,0.20405683,0.010170915
"638",26,1,736,666,0.066043048,0.010170915
"639",7,1,736,666,0.066043048,0.010170915
"640",10,0,1359,666,0.071537439,0.010170915
"641",26,0,1360,666,0.203722423,0.010170915
"642",1,0,1360,666,0.203722423,0.010170915
"643",7,0,1360,666,0.203722423,0.010170915
"644",18,0,1360,666,0.203722423,0.010170915
"645",7,1,737,666,0.007956664,0.010170915
"646",18,0,1362,666,4.670990026,0.010170915
"647",1,0,1362,666,4.670990026,0.010170915
"648",14,0,1363,666,4.052368204,0.010170915
"649",7,0,1364,666,15.21805089,0.010170915
"650",18,0,1365,666,7.338728143,0.010170915
"651",26,0,1365,666,7.338728143,0.010170915
"652",48,0,1365,666,7.338728143,0.010170915
"653",7,0,1366,666,10.92300984,0.010170915
"654",26,0,1366,666,10.92300984,0.010170915
"655",18,0,1366,666,10.92300984,0.010170915
"656",14,0,1366,666,10.92300984,0.010170915
"657",48,0,738,666,3.593440061,0.010170915
"658",26,0,738,666,3.593440061,0.010170915
"659",14,0,738,666,3.593440061,0.010170915
"660",7,0,738,666,3.593440061,0.010170915
"661",10,0,738,666,3.593440061,0.010170915
"662",18,0,738,666,3.593440061,0.010170915
"663",1,0,738,666,3.593440061,0.010170915
"664",48,1,1370,666,0.027032843,0.010170915
"665",18,1,1371,666,0.018725346,0.010170915
"666",7,1,1372,666,0.161001046,0.010170915
"667",14,0,1373,666,0.024195618,0.010170915
"668",1,0,1373,666,0.024195618,0.010170915
"669",7,0,1373,666,0.024195618,0.010170915
"670",10,0,1373,666,0.024195618,0.010170915
"671",48,0,1373,666,0.024195618,0.010170915
"672",26,0,1373,666,0.024195618,0.010170915
"673",14,0,1374,666,0.019216795,0.010170915
"674",10,0,1374,666,0.019216795,0.010170915
"675",7,0,739,666,4.253992615,0.010170915
"676",10,0,739,666,4.253992615,0.010170915
"677",1,0,739,666,4.253992615,0.010170915
"678",26,0,1376,666,207.7777778,0.010170915
"679",26,0,1377,666,198.2666667,0.010170915
"680",7,0,1377,666,198.2666667,0.010170915
"681",26,0,1378,666,921.8518519,0.010170915
"682",18,0,1378,666,921.8518519,0.010170915
"683",26,0,1379,666,322.6969697,0.010170915
"684",48,0,1379,666,322.6969697,0.010170915
"685",18,0,1379,666,322.6969697,0.010170915
"686",7,0,1379,666,322.6969697,0.010170915
"687",18,0,1382,666,2000.714286,0.010170915
"688",26,0,1382,666,2000.714286,0.010170915
"689",7,0,1382,666,2000.714286,0.010170915
"690",26,0,1383,666,378.2722222,0.010170915
"691",18,0,1383,666,378.2722222,0.010170915
"692",7,0,1384,666,2.292382689,0.010170915
"693",26,0,1384,666,2.292382689,0.010170915
"694",10,0,1384,666,2.292382689,0.010170915
"695",48,0,1384,666,2.292382689,0.010170915
"696",10,0,740,666,5.906475701,0.010170915
"697",1,0,1385,666,0.40419154,0.010170915
"698",7,0,1385,666,0.40419154,0.010170915
"699",26,0,1385,666,0.40419154,0.010170915
"700",14,0,1387,666,1.395387825,0.010170915
"701",1,0,1388,666,31.92465833,0.010170915
"702",10,0,1390,666,0.194266569,0.010170915
"703",14,0,1391,666,18.0733868,0.010170915
"704",14,0,1392,666,32.06769532,0.010170915
"705",48,1,1394,666,0.220271441,0.010170915
"706",10,1,1394,666,0.220271441,0.010170915
"707",14,1,1394,666,0.220271441,0.010170915
"708",7,1,1394,666,0.220271441,0.010170915
"709",7,1,1396,666,0.549354908,0.010170915
"710",1,1,1396,666,0.549354908,0.010170915
"711",14,1,1399,666,0.543987722,0.010170915
"712",1,0,742,666,5.111423796,0.010170915
"713",18,0,742,666,5.111423796,0.010170915
"714",48,0,1401,666,NA,0.010170915
"715",18,0,1401,666,NA,0.010170915
"716",18,0,744,666,6.997365444,0.010170915
"717",7,0,744,666,6.997365444,0.010170915
"718",14,0,744,666,6.997365444,0.010170915
"719",18,0,673,666,0.00845225,0.010170915
"720",10,0,1405,666,24.48768341,0.010170915
"721",14,0,1413,666,26.21648789,0.010170915
"722",26,0,746,666,0.02330351,0.010170915
"723",18,0,746,666,0.02330351,0.010170915
"724",48,0,746,666,0.02330351,0.010170915
"725",7,0,1414,666,9.240836137,0.010170915
"726",14,0,1414,666,9.240836137,0.010170915
"727",14,0,1416,666,3.997226167,0.010170915
"728",48,0,1416,666,3.997226167,0.010170915
"729",7,0,1416,666,3.997226167,0.010170915
"730",18,0,1417,666,2.188587403,0.010170915
"731",48,0,1418,666,1.439063261,0.010170915
"732",18,0,1419,666,192.3524667,0.010170915
"733",26,0,1419,666,192.3524667,0.010170915
"734",14,0,1420,666,61.44060013,0.010170915
"735",14,0,1421,666,20.05774062,0.010170915
"736",26,0,1422,666,125.0120009,0.010170915
"737",14,0,1423,666,37.93413801,0.010170915
"738",14,0,747,666,4.000437241,0.010170915
"739",1,0,747,666,4.000437241,0.010170915
"740",26,0,747,666,4.000437241,0.010170915
"741",18,0,747,666,4.000437241,0.010170915
"742",26,0,1427,666,201.6191248,0.010170915
"743",7,0,1427,666,201.6191248,0.010170915
"744",18,0,1428,666,10.15704301,0.010170915
"745",18,0,1429,666,2.441169572,0.010170915
"746",18,0,1430,666,0.519992629,0.010170915
"747",26,0,1433,666,24.60864314,0.010170915
"748",26,0,1434,666,6.715285372,0.010170915
"749",18,0,1434,666,6.715285372,0.010170915
"750",18,0,1436,666,26.46207259,0.010170915
"751",26,0,1445,666,173.8216667,0.010170915
"752",26,0,1451,666,4.843954957,0.010170915
"753",18,0,1451,666,4.843954957,0.010170915
"754",26,0,1455,666,6.092828659,0.010170915
"755",14,0,1456,666,412.8690807,0.010170915
"756",10,0,1457,666,27.96034088,0.010170915
"757",26,0,1457,666,27.96034088,0.010170915
"758",14,0,1457,666,27.96034088,0.010170915
"759",18,0,1457,666,27.96034088,0.010170915
"760",7,0,1457,666,27.96034088,0.010170915
"761",26,0,1458,666,NA,0.010170915
"762",18,0,1458,666,NA,0.010170915
"763",48,0,1458,666,NA,0.010170915
"764",1,0,1458,666,NA,0.010170915
"765",14,0,1458,666,NA,0.010170915
"766",7,0,1458,666,NA,0.010170915
"767",10,0,1458,666,NA,0.010170915
"768",7,0,1461,666,29.57776998,0.010170915
"769",18,0,1461,666,29.57776998,0.010170915
"770",18,0,1464,666,5.330532177,0.010170915
"771",14,0,1465,666,623.3199166,0.010170915
"772",26,0,1466,666,4.621467279,0.010170915
"773",18,0,1466,666,4.621467279,0.010170915
"774",26,0,1467,666,1.762372487,0.010170915
"775",18,0,1469,666,3.922111173,0.010170915
"776",7,0,1470,666,10.45723676,0.010170915
"777",18,0,1470,666,10.45723676,0.010170915
"778",48,0,1471,666,7.247948787,0.010170915
"779",14,0,1473,666,1.13619053,0.010170915
"780",10,0,1475,666,65.97107685,0.010170915
"781",14,0,1478,666,0.827098928,0.010170915
"782",1,1,1479,666,0.122166782,0.010170915
"783",1,0,1480,666,1.026418803,0.010170915
"784",10,0,1481,666,192.3053558,0.010170915
"785",7,0,1482,666,1.056494107,0.010170915
"786",14,0,1487,666,0.302022835,0.010170915
"787",14,0,1488,666,40.75937162,0.010170915
"788",7,0,1491,666,12.9855553,0.010170915
"789",7,0,1492,666,242.2340671,0.010170915
"790",48,0,1499,666,33.94840704,0.010170915
"791",18,0,1504,666,3.1544008,0.010170915
"792",26,0,1504,666,3.1544008,0.010170915
"793",14,0,1505,666,1.742811796,0.010170915
"794",10,0,1505,666,1.742811796,0.010170915
"795",7,0,1505,666,1.742811796,0.010170915
"796",26,0,1505,666,1.742811796,0.010170915
"797",26,0,1507,666,3.995550081,0.010170915
"798",26,0,1508,666,3.204920358,0.010170915
"799",18,0,1509,666,4.806300861,0.010170915
"800",26,0,1509,666,4.806300861,0.010170915
"801",18,0,1511,666,4.02501333,0.010170915
"802",7,0,1511,666,4.02501333,0.010170915
"803",14,0,1511,666,4.02501333,0.010170915
"804",48,0,757,666,9.963206052,0.010170915
"805",7,0,1512,666,1003.329615,0.010170915
"806",26,0,1512,666,1003.329615,0.010170915
"807",18,0,1512,666,1003.329615,0.010170915
"808",14,0,1512,666,1003.329615,0.010170915
"809",10,0,1512,666,1003.329615,0.010170915
"810",26,0,1513,666,6.669259376,0.010170915
"811",48,0,1513,666,6.669259376,0.010170915
"812",18,0,1513,666,6.669259376,0.010170915
"813",7,0,1513,666,6.669259376,0.010170915
"814",1,0,1514,666,1.033517272,0.010170915
"815",10,0,1514,666,1.033517272,0.010170915
"816",10,0,1515,666,1.816108997,0.010170915
"817",1,0,1515,666,1.816108997,0.010170915
"818",7,0,1517,666,4.962887456,0.010170915
"819",18,0,1517,666,4.962887456,0.010170915
"820",1,0,1524,666,1.997645253,0.010170915
"821",14,0,1524,666,1.997645253,0.010170915
"822",48,0,1526,666,3.831576676,0.010170915
"823",18,0,1526,666,3.831576676,0.010170915
"824",14,0,1526,666,3.831576676,0.010170915
"825",7,0,1526,666,3.831576676,0.010170915
"826",14,0,1527,666,3.178051275,0.010170915
"827",7,0,1533,666,86.65949746,0.010170915
"828",26,0,1539,666,1.80255203,0.010170915
"829",18,1,1544,666,0.905469469,0.010170915
"830",18,0,1546,666,1.376267349,0.010170915
"831",1,0,763,666,19.88156586,0.010170915
"832",17,0,675,675,0.005103613,0.005103613
"833",29,0,675,675,0.005103613,0.005103613
"834",29,0,766,675,1.385543185,0.005103613
"835",17,0,775,675,5.370979155,0.005103613
"836",17,0,776,675,11.60101425,0.005103613
"837",17,0,792,675,0.432220049,0.005103613
"838",17,0,794,675,0.34998711,0.005103613
"839",17,0,796,675,0.746442043,0.005103613
"840",17,1,800,675,0.175231136,0.005103613
"841",29,0,679,675,0.005410991,0.005103613
"842",17,0,679,675,0.005410991,0.005103613
"843",17,0,803,675,1.056938395,0.005103613
"844",29,0,803,675,1.056938395,0.005103613
"845",17,0,810,675,3.693546703,0.005103613
"846",17,0,812,675,0.715590793,0.005103613
"847",17,0,822,675,1.446130459,0.005103613
"848",29,0,823,675,NA,0.005103613
"849",29,0,825,675,12.06814669,0.005103613
"850",17,0,825,675,12.06814669,0.005103613
"851",17,0,832,675,0.672299021,0.005103613
"852",17,0,833,675,1.612679448,0.005103613
"853",29,0,833,675,1.612679448,0.005103613
"854",29,0,836,675,1.021355326,0.005103613
"855",29,0,837,675,2.996785228,0.005103613
"856",29,0,839,675,0.519894704,0.005103613
"857",17,0,839,675,0.519894704,0.005103613
"858",29,0,840,675,1.961535356,0.005103613
"859",17,0,843,675,1.603524814,0.005103613
"860",29,0,846,675,5.966948907,0.005103613
"861",17,0,846,675,5.966948907,0.005103613
"862",29,0,847,675,8.396656401,0.005103613
"863",17,0,849,675,1.156146451,0.005103613
"864",29,0,849,675,1.156146451,0.005103613
"865",17,0,850,675,1.163737731,0.005103613
"866",29,0,855,675,2.215062515,0.005103613
"867",29,0,667,675,0.005103613,0.005103613
"868",29,1,863,675,0.051034245,0.005103613
"869",29,0,865,675,0.040431419,0.005103613
"870",17,0,865,675,0.040431419,0.005103613
"871",29,1,866,675,0.022005746,0.005103613
"872",17,0,868,675,0.003703049,0.005103613
"873",29,0,868,675,0.003703049,0.005103613
"874",29,0,871,675,0.076356983,0.005103613
"875",17,0,871,675,0.076356983,0.005103613
"876",29,0,872,675,0.047408357,0.005103613
"877",29,1,873,675,0.031164437,0.005103613
"878",29,0,876,675,0.004797706,0.005103613
"879",17,1,879,675,0.035051532,0.005103613
"880",29,1,880,675,0.052146163,0.005103613
"881",29,0,687,675,0.003268488,0.005103613
"882",17,0,687,675,0.003268488,0.005103613
"883",17,0,884,675,0.049780676,0.005103613
"884",29,0,889,675,0.060567903,0.005103613
"885",17,0,890,675,0.0281351,0.005103613
"886",17,0,891,675,0.021097099,0.005103613
"887",29,1,895,675,0.006461376,0.005103613
"888",29,1,900,675,0.006118864,0.005103613
"889",29,0,903,675,0.037021367,0.005103613
"890",17,0,906,675,0.011640533,0.005103613
"891",29,0,906,675,0.011640533,0.005103613
"892",29,0,909,675,0.085350783,0.005103613
"893",29,0,910,675,0.039537565,0.005103613
"894",29,0,690,675,0.008992619,0.005103613
"895",17,0,690,675,0.008992619,0.005103613
"896",29,0,913,675,0.007911829,0.005103613
"897",29,0,914,675,0.003522348,0.005103613
"898",29,1,916,675,0.023854961,0.005103613
"899",29,1,921,675,0.015861711,0.005103613
"900",29,1,923,675,0.101558263,0.005103613
"901",29,1,924,675,0.048319342,0.005103613
"902",17,1,924,675,0.048319342,0.005103613
"903",17,1,925,675,0.017886063,0.005103613
"904",17,1,926,675,0.006027348,0.005103613
"905",17,1,927,675,0.012200284,0.005103613
"906",29,1,927,675,0.012200284,0.005103613
"907",29,0,692,675,0.015176733,0.005103613
"908",17,0,692,675,0.015176733,0.005103613
"909",17,0,931,675,607.275641,0.005103613
"910",17,0,932,675,267.5373016,0.005103613
"911",29,0,932,675,267.5373016,0.005103613
"912",29,0,933,675,219.6428571,0.005103613
"913",17,0,933,675,219.6428571,0.005103613
"914",29,0,934,675,85.81142857,0.005103613
"915",17,0,936,675,255,0.005103613
"916",17,0,693,675,0.014617906,0.005103613
"917",29,0,693,675,0.014617906,0.005103613
"918",29,0,940,675,135,0.005103613
"919",17,0,941,675,72.82,0.005103613
"920",17,0,942,675,6054.848485,0.005103613
"921",29,0,953,675,0.049976974,0.005103613
"922",17,0,954,675,0.032541856,0.005103613
"923",29,0,956,675,0.024884492,0.005103613
"924",17,0,956,675,0.024884492,0.005103613
"925",17,0,957,675,0.07320786,0.005103613
"926",29,0,960,675,0.007108297,0.005103613
"927",17,0,960,675,0.007108297,0.005103613
"928",29,0,963,675,0.035702446,0.005103613
"929",29,0,964,675,0.01987468,0.005103613
"930",17,0,965,675,0.015490987,0.005103613
"931",29,0,966,675,0.011728446,0.005103613
"932",17,0,969,675,0.216929495,0.005103613
"933",29,0,969,675,0.216929495,0.005103613
"934",29,0,970,675,0.011718403,0.005103613
"935",17,0,970,675,0.011718403,0.005103613
"936",29,0,972,675,0.087033756,0.005103613
"937",17,0,978,675,0.071988552,0.005103613
"938",29,0,980,675,0.025116954,0.005103613
"939",17,0,981,675,0.000736207,0.005103613
"940",29,0,981,675,0.000736207,0.005103613
"941",17,0,982,675,0.103720638,0.005103613
"942",29,0,984,675,0.053947785,0.005103613
"943",29,0,989,675,0.00383249,0.005103613
"944",29,0,992,675,0.187732077,0.005103613
"945",29,0,995,675,0.006679626,0.005103613
"946",17,0,995,675,0.006679626,0.005103613
"947",17,0,996,675,0.008986805,0.005103613
"948",29,0,996,675,0.008986805,0.005103613
"949",29,0,997,675,0.015184244,0.005103613
"950",17,0,997,675,0.015184244,0.005103613
"951",29,0,998,675,0.005677377,0.005103613
"952",29,0,999,675,0.015766004,0.005103613
"953",17,0,1002,675,0.012175164,0.005103613
"954",29,0,1006,675,0.123863445,0.005103613
"955",17,0,1006,675,0.123863445,0.005103613
"956",17,0,1009,675,0.06804585,0.005103613
"957",29,0,1015,675,0.00477167,0.005103613
"958",17,0,1015,675,0.00477167,0.005103613
"959",17,0,1016,675,0.065767031,0.005103613
"960",29,0,1022,675,0.002697626,0.005103613
"961",29,0,1023,675,0.463400479,0.005103613
"962",29,0,1024,675,0.008986805,0.005103613
"963",17,0,1030,675,0.013517378,0.005103613
"964",29,0,1037,675,5.681208278,0.005103613
"965",29,0,703,675,0.014617906,0.005103613
"966",17,0,1041,675,4.688650168,0.005103613
"967",17,0,1045,675,0.381906661,0.005103613
"968",17,0,1047,675,6.470921914,0.005103613
"969",17,0,1053,675,0.201582231,0.005103613
"970",29,0,669,675,0.00595572,0.005103613
"971",17,0,669,675,0.00595572,0.005103613
"972",29,0,705,675,0.002406192,0.005103613
"973",17,0,1060,675,0,0.005103613
"974",29,0,1060,675,0,0.005103613
"975",29,0,1061,675,0,0.005103613
"976",17,0,1061,675,0,0.005103613
"977",29,0,1062,675,0.000225,0.005103613
"978",17,0,1062,675,0.000225,0.005103613
"979",29,0,1063,675,0.000225,0.005103613
"980",17,0,1063,675,0.000225,0.005103613
"981",29,0,1064,675,0.000225,0.005103613
"982",17,0,1064,675,0.000225,0.005103613
"983",17,0,1065,675,0.000225,0.005103613
"984",29,0,1065,675,0.000225,0.005103613
"985",29,0,1066,675,0.000225,0.005103613
"986",17,0,1066,675,0.000225,0.005103613
"987",17,0,1067,675,9.5e-13,0.005103613
"988",29,0,1067,675,9.5e-13,0.005103613
"989",17,0,1068,675,1e-05,0.005103613
"990",29,0,1068,675,1e-05,0.005103613
"991",17,0,1069,675,1e-05,0.005103613
"992",29,0,1069,675,1e-05,0.005103613
"993",29,0,1070,675,1e-05,0.005103613
"994",17,0,1070,675,1e-05,0.005103613
"995",17,0,1072,675,1e-04,0.005103613
"996",29,0,1072,675,1e-04,0.005103613
"997",29,0,707,675,0.00873352,0.005103613
"998",17,0,713,675,0.005103613,0.005103613
"999",17,0,1141,675,6.17,0.005103613
"1000",29,0,1141,675,6.17,0.005103613
"1001",17,0,1198,675,141.1591498,0.005103613
"1002",29,0,723,675,3.348347366,0.005103613
"1003",17,0,1238,675,3.435355456,0.005103613
"1004",29,0,1240,675,12.85919462,0.005103613
"1005",29,0,724,675,0.951285814,0.005103613
"1006",17,0,671,675,0.00595572,0.005103613
"1007",29,0,1279,675,0.006166226,0.005103613
"1008",17,0,1279,675,0.006166226,0.005103613
"1009",17,0,730,675,4.660423644,0.005103613
"1010",29,0,732,675,6.53721251,0.005103613
"1011",29,0,672,675,0.008339618,0.005103613
"1012",29,1,735,675,0.0411443,0.005103613
"1013",17,0,1353,675,0.549987452,0.005103613
"1014",17,1,1357,675,0.157031297,0.005103613
"1015",29,1,1357,675,0.157031297,0.005103613
"1016",29,0,1362,675,4.670990026,0.005103613
"1017",29,0,1366,675,10.92300984,0.005103613
"1018",17,0,738,675,3.593440061,0.005103613
"1019",29,0,738,675,3.593440061,0.005103613
"1020",29,0,1373,675,0.024195618,0.005103613
"1021",17,0,1374,675,0.019216795,0.005103613
"1022",29,0,1374,675,0.019216795,0.005103613
"1023",29,0,739,675,4.253992615,0.005103613
"1024",17,0,739,675,4.253992615,0.005103613
"1025",29,0,1376,675,207.7777778,0.005103613
"1026",17,0,1377,675,198.2666667,0.005103613
"1027",17,0,1378,675,921.8518519,0.005103613
"1028",17,0,1379,675,322.6969697,0.005103613
"1029",17,0,1383,675,378.2722222,0.005103613
"1030",29,0,1383,675,378.2722222,0.005103613
"1031",17,0,1384,675,2.292382689,0.005103613
"1032",29,0,740,675,5.906475701,0.005103613
"1033",17,0,740,675,5.906475701,0.005103613
"1034",29,0,1385,675,0.40419154,0.005103613
"1035",17,0,1385,675,0.40419154,0.005103613
"1036",29,0,1389,675,1.220856565,0.005103613
"1037",17,0,741,675,9.968430173,0.005103613
"1038",29,0,744,675,6.997365444,0.005103613
"1039",17,0,673,675,0.00845225,0.005103613
"1040",29,0,673,675,0.00845225,0.005103613
"1041",29,0,745,675,0.004384654,0.005103613
"1042",17,0,746,675,0.02330351,0.005103613
"1043",29,0,1415,675,7.771683899,0.005103613
"1044",17,0,1416,675,3.997226167,0.005103613
"1045",29,0,1416,675,3.997226167,0.005103613
"1046",29,0,1417,675,2.188587403,0.005103613
"1047",17,0,1419,675,192.3524667,0.005103613
"1048",29,0,1419,675,192.3524667,0.005103613
"1049",17,0,1420,675,61.44060013,0.005103613
"1050",17,0,1421,675,20.05774062,0.005103613
"1051",29,0,1421,675,20.05774062,0.005103613
"1052",29,0,1422,675,125.0120009,0.005103613
"1053",17,0,1422,675,125.0120009,0.005103613
"1054",17,0,1423,675,37.93413801,0.005103613
"1055",29,0,1425,675,0.675792318,0.005103613
"1056",17,0,1428,675,10.15704301,0.005103613
"1057",29,0,1432,675,3321.0975,0.005103613
"1058",17,0,1434,675,6.715285372,0.005103613
"1059",17,0,1435,675,79.86371867,0.005103613
"1060",17,0,1437,675,4.923524161,0.005103613
"1061",29,0,1438,675,0.232019304,0.005103613
