Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Blattodea,Fogging,Pisonia,10-Sep-16,Cooper,Pisonia 1,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,2.7,1.1,0.2,Ellipsoid,3.141592,0.311017608,0.000311017608,0.0003421193688,0.3421193688,0.3421193688,#DIV/0!,,,,,,,,,5,P,9,not sure if actually americana,KP,,,,,,,,
Blattodea,Fogging,CN,15-Sep-16,Paradise,CN3,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.1,1.5,0.6,Ellipsoid,3.141592,1.46084028,0.00146084028,0.001606924308,1.606924308,1.606924308,#DIV/0!,,,,,,,,,6,C,8,not sure if actually americana,KP,,,,,,,,
Blattodea,Fogging,CN,26-Aug-16,Whippoorwill,CN5,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.5,2,0.5,Ellipsoid,3.141592,1.832595333,0.001832595333,0.002015854867,2.015854867,2.015854867,#DIV/0!,,,,,,,,,5,K,5,not sure if actually americana- darker than avergae megamareta,KP,,,,,,,,
Blattodea,Fogging,CN,15-Sep-16,Paradise,CN3,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.5,1.7,0.8,Ellipsoid,3.141592,2.492329653,0.002492329653,0.002741562619,2.741562619,2.741562619,#DIV/0!,,,,,,,,,6,C,8,not sure if actually americana,KP,,,,,,,,
Blattodea,Fogging,PF,27-Aug-16,Eastern,PF @ PG2,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.6,1.6,0.5,Ellipsoid,3.141592,1.50796416,0.00150796416,0.001658760576,1.658760576,1.658760576,#DIV/0!,,,,,,,,,1,E,3,,KP,,,,,,,,
Blattodea,Fogging,PF,27-Aug-16,Eastern,PF @ PG2,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.7,2,0.5,Ellipsoid,3.141592,1.937315067,0.001937315067,0.002131046573,2.131046573,2.131046573,#DIV/0!,,,,,,,,,1,E,3,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.2-4mm,Periplaneta_americana,Instars_I_II,,3.9,1.5,0.5,Ellipsoid,3.141592,1.5315261,0.0015315261,0.00168467871,1.68467871,1.68467871,36,,,,,,,2.625,,1,O,1,correctly identified,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.4-6mm,Periplaneta_americana,Instars_I_II,,4,2,0.4,Ellipsoid,3.141592,1.675515733,0.001675515733,0.001843067307,1.843067307,1.843067307,17,,,,,,,2.23,,1,I,3,correctly identified,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.4-6mm,Periplaneta_americana,Instars_I_II,,4,1.7,0.3,Ellipsoid,3.141592,1.06814128,0.00106814128,0.001174955408,1.174955408,1.174955408,46,,,,,,,2.16,,1,I,3,correctly identified,IH,,,,,,,,
Blattodea,Fogging,CN,15-Sep-16,Paradise,CN3,Periplaneta.americana.4-6mm,Periplaneta_americana,Instars_I_II,,4.8,2.5,1,Ellipsoid,3.141592,6.283184,0.006283184,0.0069115024,6.9115024,6.9115024,#DIV/0!,,,,,,,,,6,C,8,not sure if actually americana,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.8mm,Periplaneta_americana,Instars_III_IV_V,,8.1,5.2,2.6,Ellipsoid,3.141592,57.34033718,0.05734033718,0.0630743709,63.0743709,63.0743709,-52,,,,,,,41.5,METTLER AJ100,1,C,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.16-18mm,Periplaneta_americana,Instars_III_IV_V,,14,12,4,Ellipsoid,3.141592,351.858304,0.351858304,0.3870441344,387.0441344,387.0441344,-43,,,,,,,270.7,,2,A,8,change size class,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.16-18mm,Periplaneta_americana,Instars_III_IV_V,,15,5.5,3,Ellipsoid,3.141592,129.59067,0.12959067,0.142549737,142.549737,142.549737,-17,,,,,,,122.14,,2,C,1,mis-ID Pycnoscelus indicus moved to mis-ID box,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.16-18mm,Periplaneta_americana,Instars_III_IV_V,,17,6,4,Ellipsoid,3.141592,213.628256,0.213628256,0.2349910816,234.9910816,234.9910816,-79,,,,,,,131.25,,2,C,1,mis-ID Pycnoscelus indicus moved to mis-ID box,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.20mm,Periplaneta_americana,Instars_III_IV_V,,17,11,5,Ellipsoid,3.141592,489.5647533,0.4895647533,0.5385212287,538.5212287,538.5212287,4,,,,,,,563,,2,C,6,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_III_IV_V,,17.2,7.9,4.8,Ellipsoid,3.141592,341.5036168,0.3415036168,0.3756539784,375.6539784,375.6539784,12,,,,,,,428,METTLER AJ100,2,C,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.18mm,Periplaneta_americana,Instars_III_IV_V,,18,10,3.5,Ellipsoid,3.141592,329.86716,0.32986716,0.362853876,362.853876,362.853876,8,,,,,,,394,,2,C,8,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.16-18mm,Periplaneta_americana,Instars_III_IV_V,,19,8,4,Ellipsoid,3.141592,318.3479893,0.3183479893,0.3501827883,350.1827883,350.1827883,4,,,,,,,366.4,,2,A,8,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.20mm,Periplaneta_americana,Instars_III_IV_V,,19,9,3,Ellipsoid,3.141592,268.606116,0.268606116,0.2954667276,295.4667276,295.4667276,-18,,,,,,,251,,2,D,9,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_III_IV_V,,19.6,8.8,2.8,Ellipsoid,3.141592,252.8688345,0.2528688345,0.2781557179,278.1557179,278.1557179,14,,,,,,,324.1,METTLER AJ100,2,D,9,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.20mm,Periplaneta_americana,Instars_III_IV_V,,20,8.5,4.5,Ellipsoid,3.141592,400.55298,0.40055298,0.440608278,440.608278,440.608278,-23,,,,,,,358,,2,E,1,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,21.4,8,4.7,Ellipsoid,3.141592,421.3084311,0.4213084311,0.4634392743,463.4392743,463.4392743,-13,,,,,,,410.3,METTLER AJ100,2,E,1,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.23mm,Periplaneta_americana,Instars_VI_VII,,23,10,5,Ellipsoid,3.141592,602.1384667,0.6021384667,0.6623523133,662.3523133,662.3523133,-59,,,,,,,416,,2,G,1,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,24.1,10.7,5.2,Ellipsoid,3.141592,702.1060185,0.7021060185,0.7723166204,772.3166204,772.3166204,-6,,,,,,,725.5,METTLER AJ100,2,G,1,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,28.3,11,4.5,Ellipsoid,3.141592,733.4831922,0.7334831922,0.8068315114,806.8315114,806.8315114,10,,,,,,,892,METTLER AJ100,2,C,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,28.5,10.2,4.7,Ellipsoid,3.141592,715.3876223,0.7153876223,0.7869263845,786.9263845,786.9263845,22,,,,,,,1004.8,METTLER AJ100,2,C,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,29.5,11.5,5,Ellipsoid,3.141592,888.1542383,0.8881542383,0.9769696622,976.9696622,976.9696622,-19,,,,,,,820.5,,2,C,8,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Instars_VI_VII,,29.9,11.4,5,Ellipsoid,3.141592,892.3692076,0.8923692076,0.9816061284,981.6061284,981.6061284,22,,,,,,,1251.1,METTLER AJ100,2,E,1,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,30,15,6,Ellipsoid,3.141592,1413.7164,1.4137164,1.55508804,1555.08804,1555.08804,-29,,,,,,,1204,,2,E,1,,IH,,,,,,,,
Blattodea,Fogging,Cocos,14-Sep-16,Paradise,Cocos 1,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.1,12,6,Ellipsoid,3.141592,1172.442134,1.172442134,1.289686348,1289.686348,1289.686348,-42,,,,,,,910,,2,A,1,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.2,12.4,7.7,Ellipsoid,3.141592,1559.787862,1.559787862,1.715766648,1715.766648,1715.766648,-1,,,,,,,1707.1,METTLER AJ100,2,G,1,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,31.2,12.2,6.2,Ellipsoid,3.141592,1235.676098,1.235676098,1.359243708,1359.243708,1359.243708,-16,,,,,,,1167.8,METTLER AJ100,2,D,4,,RY,,,,,,,,
Blattodea,Fogging,PF,28-Sep-16,Cooper,PF3,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,32,13,4.8,Ellipsoid,3.141592,1045.521818,1.045521818,1.150073999,1150.073999,1150.073999,18,,,,,,,1400,,2,G,1,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33,14,5.3,Ellipsoid,3.141592,1282.083695,1.282083695,1.410292065,1410.292065,1410.292065,15,,,,,,,1651,,2,D,9,,IH,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33.1,11.2,5,Ellipsoid,3.141592,970.5424885,0.9705424885,1.067596737,1067.596737,1067.596737,2,,,,,,,1085.3,METTLER AJ100,2,B,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.americana.Adult,Periplaneta_americana,Adult,,33.5,12,5.9,Ellipsoid,3.141592,1241.871318,1.241871318,1.366058449,1366.058449,1366.058449,3,,,,,,,1405.7,METTLER AJ100,2,D,9,,RY,,,,,,,,
Blattodea,macro,NO,2-Sep-16,Sand,NO3,Periplaneta.australasiae.0-2mm,Periplaneta_australasiae,Instars_I_II,,1.2,0.9,0.3,Ellipsoid,3.141592,0.169645968,0.000169645968,0.0001866105648,0.1866105648,0.1866105648,#DIV/0!,,,,,,,,,4,N,6,funnel D9,KP,,,,,,,,
Blattodea,Bui Box,Cocos litter,25-Aug-16,Fern,CN2,Periplaneta.australasiae.0-2mm,Periplaneta_australasiae,Instars_I_II,,1.7,1.1,0.3,Ellipsoid,3.141592,0.293738852,0.000293738852,0.0003231127372,0.3231127372,0.3231127372,#DIV/0!,,,,,,,,,6,D,4,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,2.9,1.7,0.4,Ellipsoid,3.141592,1.032536571,0.001032536571,0.001135790228,1.135790228,1.135790228,-14,,,,,,,1,Micro,3,A,4,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.1,2,0.4,Ellipsoid,3.141592,1.298524693,0.001298524693,0.001428377163,1.428377163,1.428377163,22,,,,,,,1.8362,Micro,1,D,7,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.3,1.8,0.5,Ellipsoid,3.141592,1.55508804,0.00155508804,0.001710596844,1.710596844,1.710596844,5,,,,,,,1.8,Micro,2,F,5,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.4,1.6,0.5,Ellipsoid,3.141592,1.424188373,0.001424188373,0.001566607211,1.566607211,1.566607211,-4,,,,,,,1.5,Micro,3,J,1,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.4,1.8,0.5,Ellipsoid,3.141592,1.60221192,0.00160221192,0.001762433112,1.762433112,1.762433112,30,,,,,,,2.5,Micro,1,J,7,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.6,1.4,0.4,Ellipsoid,3.141592,1.055574912,0.001055574912,0.001161132403,1.161132403,1.161132403,-25,,,,,,,0.93,Micro,4,F,3,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.6,1.6,0.4,Ellipsoid,3.141592,1.206371328,0.001206371328,0.001327008461,1.327008461,1.327008461,42,,,,,,,2.3,Micro,1,K,3,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.7,1.4,0.4,Ellipsoid,3.141592,1.084896437,0.001084896437,0.001193386081,1.193386081,1.193386081,25,,,,,,,1.6,Micro,3,O,2,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.7,2,0.7,Ellipsoid,3.141592,2.712241093,0.002712241093,0.002983465203,2.983465203,2.983465203,-51,,,,,,,1.971,Micro,1,E,3,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,1.7,0.6,Ellipsoid,3.141592,2.029468432,0.002029468432,0.002232415275,2.232415275,2.232415275,-40,,,,,,,1.6,Micro,3,M,4,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,1.5,0.5,Ellipsoid,3.141592,1.4922562,0.0014922562,0.00164148182,1.64148182,1.64148182,3,,,,,,,1.7,Micro,3,N,2,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.8,2,0.4,Ellipsoid,3.141592,1.591739947,0.001591739947,0.001750913941,1.750913941,1.750913941,17,,,,,,,2.1094,Micro,1,E,3,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.9,2,0.7,Ellipsoid,3.141592,2.85884872,0.00285884872,0.003144733592,3.144733592,3.144733592,-42,,,,,,,2.2071,Micro,1,A,4,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,3.9,1.8,0.5,Ellipsoid,3.141592,1.83783132,0.00183783132,0.002021614452,2.021614452,2.021614452,3,,,,,,,2.0831,Micro,1,A,4,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.2-4mm,Periplaneta_australasiae,Instars_I_II,,4,1.9,0.5,Ellipsoid,3.141592,1.989674933,0.001989674933,0.002188642427,2.188642427,2.188642427,-4,,,,,,,2.1,Micro,4,C,7,,SG,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4,1.5,0.8,Ellipsoid,3.141592,2.5132736,0.0025132736,0.00276460096,2.76460096,2.76460096,-28,,,,,,,2.166,Micro,4,A,3,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.1,2,0.9,Ellipsoid,3.141592,3.86415816,0.00386415816,0.004250573976,4.250573976,4.250573976,-109,,,,,,,2.0344,Micro,1,D,7,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.3,2,1,Ellipsoid,3.141592,4.502948533,0.004502948533,0.004953243387,4.953243387,4.953243387,-121,,,,,,,2.2403,Micro,1,L,3,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.4,2.4,0.6,Ellipsoid,3.141592,3.317521152,0.003317521152,0.003649273267,3.649273267,3.649273267,-33,,,,,,,2.7431,Micro,4,I,4,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,4.6,2,0.8,Ellipsoid,3.141592,3.853686187,0.003853686187,0.004239054805,4.239054805,4.239054805,3,,,,,,,4.373,Micro,1,K,9,,AP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.3,1.1,Ellipsoid,3.141592,6.623523133,0.006623523133,0.007285875447,7.285875447,7.285875447,-24,,,,,,,5.891,Micro,1,H,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.3,1.1,Ellipsoid,3.141592,6.623523133,0.006623523133,0.007285875447,7.285875447,7.285875447,-27,,,,,,,5.7566,Micro,1,H,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5,2.5,1,Ellipsoid,3.141592,6.544983333,0.006544983333,0.007199481667,7.199481667,7.199481667,-12,,,,,,,6.4547,Micro,4,L,6,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.4-6mm,Periplaneta_australasiae,Instars_I_II,,5.1,2.3,1.2,Ellipsoid,3.141592,7.370174832,0.007370174832,0.008107192315,8.107192315,8.107192315,-26,,,,,,,6.4218,Micro,1,H,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,5.9,2.3,1.4,Ellipsoid,3.141592,9.947327469,0.009947327469,0.01094206022,10.94206022,10.94206022,-16,,,,,,,9.4431,Micro,1,H,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6,3.8,1.5,Ellipsoid,3.141592,17.9070744,0.0179070744,0.01969778184,19.69778184,19.69778184,-11,,,,,,,17.7297,Micro,3,A,4,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.1,3,1.5,Ellipsoid,3.141592,14.3727834,0.0143727834,0.01581006174,15.81006174,15.81006174,-40,,,,,,,11.2823,Micro,3,H,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.1,3.8,2,Ellipsoid,3.141592,24.27403419,0.02427403419,0.02670143761,26.70143761,26.70143761,-52,,,,,,,17.6057,Micro,3,H,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.2,3.1,1.5,Ellipsoid,3.141592,15.09534956,0.01509534956,0.01660488452,16.60488452,16.60488452,-23,,,,,,,13.4739,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.5,2.9,1.6,Ellipsoid,3.141592,15.79173579,0.01579173579,0.01737090937,17.37090937,17.37090937,-65,,,,,,,10.5075,Micro,3,E,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.6,3,2,Ellipsoid,3.141592,20.7345072,0.0207345072,0.02280795792,22.80795792,22.80795792,-49,,,,,,,15.3342,Micro,3,G,1,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.6,3.8,1.6,Ellipsoid,3.141592,21.0109673,0.0210109673,0.02311206403,23.11206403,23.11206403,-74,,,,,,,13.2611,Micro,4,D,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.7,1.9,1.7,Ellipsoid,3.141592,11.33119875,0.01133119875,0.01246431862,12.46431862,12.46431862,-61,,,,,,,7.7355,Micro,2,B,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.7,3.3,2.3,Ellipsoid,3.141592,26.626563,0.026626563,0.0292892193,29.2892193,29.2892193,-57,,,,,,,18.6148,Micro,3,N,6,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.8,2.5,1.5,Ellipsoid,3.141592,13.351766,0.013351766,0.0146869426,14.6869426,14.6869426,-36,,,,,,,10.8113,Micro,1,H,5,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_I_II,,6.8,3.1,1.6,Ellipsoid,3.141592,17.65993583,0.01765993583,0.01942592941,19.42592941,19.42592941,-59,,,,,,,12.2323,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.1,2.8,1.6,Ellipsoid,3.141592,16.65462639,0.01665462639,0.01832008903,18.32008903,18.32008903,-6,,,,,,,17.2607,Micro,4,L,6,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.5,3.9,2,Ellipsoid,3.141592,30.630522,0.030630522,0.0336935742,33.6935742,33.6935742,-18,,,,,,,28.6745,Micro,3,A,4,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.7,3.9,1.9,Ellipsoid,3.141592,29.87496912,0.02987496912,0.03286246604,32.86246604,32.86246604,-51,,,,,,,21.7968,Micro,3,D,4,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.8,3,1.8,Ellipsoid,3.141592,22.05397584,0.02205397584,0.02425937342,24.25937342,24.25937342,-106,,,,,,,11.7648,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.6-8mm,Periplaneta_australasiae,Instars_III_IV_V,,7.9,3.9,1.9,Ellipsoid,3.141592,30.65094235,0.03065094235,0.03371603658,33.71603658,33.71603658,-35,,,,,,,24.9859,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_I_II,,8,2.5,2.2,Ellipsoid,3.141592,23.03834133,0.02303834133,0.02534217547,25.34217547,25.34217547,-62,,,,,,,15.6526,Micro,2,B,8,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8,4,1.9,Ellipsoid,3.141592,31.83479893,0.03183479893,0.03501827883,35.01827883,35.01827883,-40,,,,,,,24.974,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.1,3.5,1.8,Ellipsoid,3.141592,26.71923996,0.02671923996,0.02939116396,29.39116396,29.39116396,-93,,,,,,,15.2646,Micro,4,C,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.1,4,1.5,Ellipsoid,3.141592,25.4468952,0.0254468952,0.02799158472,27.99158472,27.99158472,-5,,,,,,,26.6711,Micro,4,L,1,,RY,,,,,,,,
Blattodea,Fogging,Asplenium,not listed,Eastern,Aspl 2,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.3,3.7,1.5,Ellipsoid,3.141592,24.11957258,0.02411957258,0.02653152984,26.53152984,26.53152984,-33,,,,,,,20,big scale,4,B,6,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,4,2.8,Ellipsoid,3.141592,49.84659307,0.04984659307,0.05483125237,54.83125237,54.83125237,-71,,,,,,,32.0056,Micro,1,J,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,3.4,1.9,Ellipsoid,3.141592,28.75080279,0.02875080279,0.03162588307,31.62588307,31.62588307,-6,,,,,,,29.9541,Micro,1,H,5,,RY,,,,,,,,
Blattodea,Fogging,CN,26-Aug-16,Whippoorwill,CN5,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.5,4.6,2.1,Ellipsoid,3.141592,42.99268652,0.04299268652,0.04729195517,47.29195517,47.29195517,-58,,,,,,,30,big scale,5,H,1,,KP,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,8.6,4.9,1.5,Ellipsoid,3.141592,33.09667172,0.03309667172,0.03640633889,36.40633889,36.40633889,-25,,,,,,,29.063,Micro,4,C,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9,4.6,2,Ellipsoid,3.141592,43.3539696,0.0433539696,0.04768936656,47.68936656,47.68936656,-21,,,,,,,39.2964,Micro,2,E,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.2,4.8,2.5,Ellipsoid,3.141592,57.8052928,0.0578052928,0.06358582208,63.58582208,63.58582208,24,,,,,,,84,METTLER AJ100,4,L,6,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.3,4.8,2.9,Ellipsoid,3.141592,67.78298899,0.06778298899,0.07456128789,74.56128789,74.56128789,21,,,,,,,93.8,METTLER AJ100,1,P,2,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.6,5.2,2,Ellipsoid,3.141592,52.27609088,0.05227609088,0.05750369997,57.50369997,57.50369997,-38,,,,,,,41.5519,Micro,2,E,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.8,4.8,2.7,Ellipsoid,3.141592,66.50121946,0.06650121946,0.0731513414,73.1513414,73.1513414,-39,,,,,,,52.6721,Micro,2,E,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.8-10mm,Periplaneta_australasiae,Instars_III_IV_V,,9.9,5.1,2,Ellipsoid,3.141592,52.87299336,0.05287299336,0.0581602927,58.1602927,58.1602927,-33,,,,,,,43.7114,Micro,4,C,7,,RY,,,,,,,,
Blattodea,,,,,,Periplaneta.australasiae.10-12mm,Periplaneta_australasiae,Instars_III_IV_V,,10,4.8,2.1,Ellipsoid,3.141592,52.7787456,0.0527787456,0.05805662016,58.05662016,58.05662016,-22,,,,,,,47.5,Micro,1,I,5,changed height after re-measuring: original was 1.4mm,KP,,,,,,,,
